station,year,month,latitude,longitude,sentinel2_evi_mean_100m,sentinel2_evi_mean_250m,sentinel2_evi_mean_500m,sentinel2_evi_mean_1000m,sentinel2_evi_median_100m,sentinel2_evi_median_250m,sentinel2_evi_median_500m,sentinel2_evi_median_1000m,sentinel2_evi_std_100m,sentinel2_evi_std_250m,sentinel2_evi_std_500m,sentinel2_evi_std_1000m,sentinel2_ndvi_max_100m,sentinel2_ndvi_max_250m,sentinel2_ndvi_max_500m,sentinel2_ndvi_max_1000m,sentinel2_ndvi_mean_100m,sentinel2_ndvi_mean_250m,sentinel2_ndvi_mean_500m,sentinel2_ndvi_mean_1000m,sentinel2_ndvi_median_100m,sentinel2_ndvi_median_250m,sentinel2_ndvi_median_500m,sentinel2_ndvi_median_1000m,sentinel2_ndvi_min_100m,sentinel2_ndvi_min_250m,sentinel2_ndvi_min_500m,sentinel2_ndvi_min_1000m,sentinel2_ndvi_std_100m,sentinel2_ndvi_std_250m,sentinel2_ndvi_std_500m,sentinel2_ndvi_std_1000m,sentinel2_ndwi_mean_100m,sentinel2_ndwi_mean_250m,sentinel2_ndwi_mean_500m,sentinel2_ndwi_mean_1000m,sentinel2_ndwi_median_100m,sentinel2_ndwi_median_250m,sentinel2_ndwi_median_500m,sentinel2_ndwi_median_1000m,sentinel2_ndwi_std_100m,sentinel2_ndwi_std_250m,sentinel2_ndwi_std_500m,sentinel2_ndwi_std_1000m,sentinel2_valid_pixels_100m,sentinel2_valid_pixels_250m,sentinel2_valid_pixels_500m,sentinel2_valid_pixels_1000m,s5p_no2_total_mean_100m,s5p_no2_total_mean_250m,s5p_no2_total_mean_500m,s5p_no2_total_mean_1000m,s5p_no2_total_median_100m,s5p_no2_total_median_250m,s5p_no2_total_median_500m,s5p_no2_total_median_1000m,s5p_no2_total_std_100m,s5p_no2_total_std_250m,s5p_no2_total_std_500m,s5p_no2_total_std_1000m,s5p_no2_trop_mean_100m,s5p_no2_trop_mean_250m,s5p_no2_trop_mean_500m,s5p_no2_trop_mean_1000m,s5p_no2_trop_median_100m,s5p_no2_trop_median_250m,s5p_no2_trop_median_500m,s5p_no2_trop_median_1000m,s5p_no2_trop_std_100m,s5p_no2_trop_std_250m,s5p_no2_trop_std_500m,s5p_no2_trop_std_1000m,s5p_valid_obs_count_100m,s5p_valid_obs_count_250m,s5p_valid_obs_count_500m,s5p_valid_obs_count_1000m,modis_evi_mean_100m,modis_evi_mean_250m,modis_evi_mean_500m,modis_evi_mean_1000m,modis_evi_median_100m,modis_evi_median_250m,modis_evi_median_500m,modis_evi_median_1000m,modis_evi_std_100m,modis_evi_std_250m,modis_evi_std_500m,modis_evi_std_1000m,modis_ndvi_mean_100m,modis_ndvi_mean_250m,modis_ndvi_mean_500m,modis_ndvi_mean_1000m,modis_ndvi_median_100m,modis_ndvi_median_250m,modis_ndvi_median_500m,modis_ndvi_median_1000m,modis_ndvi_std_100m,modis_ndvi_std_250m,modis_ndvi_std_500m,modis_ndvi_std_1000m,modis_lst_day_mean_c_100m,modis_lst_day_mean_c_250m,modis_lst_day_mean_c_500m,modis_lst_day_mean_c_1000m,modis_lst_day_median_c_100m,modis_lst_day_median_c_250m,modis_lst_day_median_c_500m,modis_lst_day_median_c_1000m,modis_lst_day_std_c_100m,modis_lst_day_std_c_250m,modis_lst_day_std_c_500m,modis_lst_day_std_c_1000m,modis_lst_diurnal_range_mean_c_100m,modis_lst_diurnal_range_mean_c_250m,modis_lst_diurnal_range_mean_c_500m,modis_lst_diurnal_range_mean_c_1000m,modis_lst_diurnal_range_median_c_100m,modis_lst_diurnal_range_median_c_250m,modis_lst_diurnal_range_median_c_500m,modis_lst_diurnal_range_median_c_1000m,modis_lst_night_mean_c_100m,modis_lst_night_mean_c_250m,modis_lst_night_mean_c_500m,modis_lst_night_mean_c_1000m,modis_lst_night_median_c_100m,modis_lst_night_median_c_250m,modis_lst_night_median_c_500m,modis_lst_night_median_c_1000m,modis_lst_night_std_c_100m,modis_lst_night_std_c_250m,modis_lst_night_std_c_500m,modis_lst_night_std_c_1000m,month_sin,month_cos,gradient_ndvi_1000_100,gradient_lst_day_1000_100,gradient_no2_1000_100,season_encoded,pm25
North_Campus_DU,2023,7,28.6573814,77.1585447,0.1464353259775442,0.1702123680669374,0.1397605942290367,314.8381273138488,0.0214160352896064,0.0365308428978593,0.0584957708809203,0.2471280282492238,0.2199003232615328,0.2229721843518248,0.189403247067638,56664.93217511387,0.713970422744751,0.744061291217804,0.7510373592376709,0.7821782231330872,0.1112039846700783,0.1676516868531642,0.1411970612515336,0.1313243703174309,0.0136785231415676,0.029551787014706,0.0486980204280111,0.0742030639960386,-0.032609786838293,-0.0632900297641754,-0.111696109175682,-0.2400813996791839,0.1714519882919924,0.2216343321355764,0.1894775462598162,0.1657679268533403,-0.0845368608344758,-0.14706062608815,-0.1348683915084906,-0.1110357187085181,-0.0095034558602986,-0.0291195689434451,-0.0684977156874935,-0.0723543469164521,0.1379077774799333,0.1928569461718043,0.166262612709015,0.1495025054212179,400.0,2319.0,9059.0,35844.0,0.0001496918632559,0.0001493328039973,0.0001475170216957,0.0001449250816815,0.0001496918632559,0.0001496918632559,0.0001496918632559,0.0001454729169668,0.0,2.109473144562828e-06,4.164163708770274e-06,4.458174445654909e-06,6.895516149339965e-05,6.883561286928138e-05,6.790127745251617e-05,6.676716970376656e-05,6.895516149339965e-05,6.895516149339965e-05,6.895516149339965e-05,6.755046516000997e-05,0.0,7.023481666954693e-07,2.6839856465463048e-06,3.259582870281366e-06,1.0,2.0,4.0,8.0,0.1967639770235379,0.2082862169011169,0.2023062807851877,0.131243486020226,0.2021296889955545,0.2056739193843926,0.1912992251993953,0.1322,0.0231922045838781,0.0369282460117474,0.04297988102619,0.0793968915568417,0.3418216405477732,0.3298849121191444,0.326681730186733,0.3791091017251637,0.348778940447315,0.321830464633897,0.311052668270919,0.3349,0.0313311082276928,0.0517540970670624,0.0548981495722891,0.1320636428540755,32.47000000000003,32.17701754385968,32.24964912280705,32.48059536934953,32.47000000000003,32.47000000000003,32.47000000000003,32.47000000000003,0.0,0.9467136138593516,1.1925602710135763,0.9110699410584138,2.865965868709916,2.8237756141828902,2.7484778964622323,2.6152713543018846,2.865965868709916,2.865965868709916,2.823500773810125,2.455222807350945,26.510000000000048,26.49421052631584,26.510438596491262,26.531124586549087,26.510000000000048,26.510000000000048,26.510000000000048,26.510000000000048,0.0,0.1247219128930156,0.1125833024922363,0.1250749775134142,-0.4999999999999997,-0.8660254037844388,0.0372874611773905,0.0105953693495024,-2.187991789633084e-06,3,36.04
North_Campus_DU,2023,8,28.6573814,77.1585447,0.1286862314615897,0.1538307168297916,0.1285761789569977,0.1561819112111916,0.0450339180859119,0.0564301546723596,0.0664934035825902,0.0900311831921324,0.1596947044530307,0.164844433686953,0.1460128835687336,0.2155339948935445,0.822695255279541,0.822695255279541,0.8247331380844116,0.8922256827354431,0.2006082672702099,0.2393696916646687,0.1949730809294325,0.2268384636462572,0.057141640574612,0.0760805058229177,0.0876054997322171,0.1366359799211994,-0.0461258478462696,-0.0475911684334278,-0.1287116706371307,-0.1287116706371307,0.2582743562998663,0.2651723129103184,0.2276996120075547,0.233981286085097,-0.2316676855102716,-0.2701596316507468,-0.2340711108874822,-0.2612046892586869,-0.1041353664227894,-0.1268359587999397,-0.1504799741885412,-0.1893687610830326,0.2337993081966046,0.2428251347161253,0.2097845343800319,0.2129297460927851,400.0,2319.0,9059.0,35844.0,0.0001087452287975,0.0001087927291801,0.0001088536125672,0.0001088235346216,0.0001087452287975,0.0001087452287975,0.0001087452287975,0.0001087452287975,0.0,2.790647475228206e-07,4.137142632926984e-07,1.2648392830510065e-06,5.6697290347067816e-05,5.6907569392311935e-05,5.763567301250312e-05,5.8481446912101576e-05,5.6697290347067816e-05,5.6697290347067816e-05,5.6697290347067816e-05,5.861747922612398e-05,0.0,1.2353893908091478e-06,2.0075901269330454e-06,1.600083523184951e-06,1.0,2.0,4.0,8.0,0.19055,0.1817741474147414,0.169596408839779,0.1809670954766242,0.19055,0.19055,0.1649,0.17635,0.0,0.0168112453063418,0.0179139247018864,0.0319240422556468,0.32965,0.3153843784378438,0.2960438812154697,0.3143211445051608,0.32965,0.32965,0.2836,0.3079,0.0,0.0261639295775207,0.0267098856580091,0.0487877167334738,32.035000000000025,32.075964912280725,32.084890350877224,32.087971334068385,32.035000000000025,32.035000000000025,32.035000000000025,32.035000000000025,0.0,0.1503514401517471,0.138896319244919,0.2249782975641103,5.353333333333315,5.359649122807004,5.327573099415198,5.354479970599041,5.353333333333315,5.353333333333315,5.353333333333315,5.353333333333315,26.57666666666671,26.58321637426905,26.6037719298246,26.58818816611544,26.57666666666671,26.57666666666671,26.57666666666671,26.60333333333336,0.0,0.0332591767708631,0.0443157860010952,0.3019861912769546,-0.8660254037844385,-0.5000000000000004,-0.0153288554948392,0.0529713340683599,1.78415656503376e-06,3,54.46
North_Campus_DU,2023,9,28.6573814,77.1585447,0.1318640776689728,0.1537904036305661,0.1328058685897959,0.1565314080336541,0.0452755126931721,0.0564385764929777,0.0644947195883512,0.1506291897269737,0.1559191908293342,0.1587425703214892,0.1421848551583954,0.3576939998336729,0.8781875967979431,0.8781875967979431,0.9157150387763976,0.9552428722381592,0.2128232191185699,0.2434371175165161,0.2066060278477824,0.2379717088046957,0.0574250992174807,0.0759646622348384,0.0878981946449572,0.1366488977944723,-0.0259772893041372,-0.0476592369377613,-0.0685865879058837,-0.1216702610254287,0.2717697883391374,0.267014961963964,0.2360555225537204,0.2440113324571163,-0.2349365425538659,-0.2717653725197217,-0.2445210078823478,-0.2714551764711944,-0.1043227563301722,-0.1311471331864595,-0.1542034151762811,-0.1914603122856568,0.2377133118228941,0.2435409106576598,0.214779580988328,0.2183468000386568,400.0,2319.0,9059.0,35844.0,0.0001359247398795,0.0001361927903716,0.0001365970741089,0.000136247986921,0.0001359247398795,0.0001359247398795,0.0001359247398795,0.0001359247398795,0.0,1.5747966411388242e-06,1.6270203714613688e-06,1.9789747838596314e-06,8.534148692802589e-05,8.569072275145532e-05,8.662599092950866e-05,8.738367121071305e-05,8.534148692802589e-05,8.534148692802589e-05,8.534148692802589e-05,8.608332427689753e-05,0.0,2.05176046264848e-06,2.8680101715719205e-06,2.5350129333954806e-06,1.0,2.0,4.0,8.0,0.1910336021360754,0.167673,0.1370655665566556,0.1445854516956397,0.1910336021360754,0.1738,0.137,0.13635,0.0093828834459005,0.0262572318080604,0.0222625307819351,0.0460040011008166,0.3389137683566895,0.3032859999999999,0.2492044554455446,0.2568162819416736,0.3389137683566895,0.3151,0.2491,0.2491,0.0132082246725468,0.0506288455329567,0.0399459448769299,0.0717971163044621,33.23500000000003,33.32096491228073,33.42875000000002,33.61845828739436,33.23500000000003,33.23500000000003,33.23500000000003,33.49500000000002,0.0,0.1736055554664484,0.2354085544331914,0.5961566357722399,5.920000000000002,6.016052631578948,6.118596491228069,6.302590959206171,5.920000000000002,5.920000000000002,5.920000000000002,6.294999999999988,27.315000000000023,27.30491228070178,27.31015350877196,27.32038037486221,27.315000000000023,27.315000000000023,27.315000000000023,27.315000000000023,0.0,0.0594885609926245,0.05295930041162,0.0768012857975051,-1.0,-1.8369701987210294e-16,-0.0820974864150159,0.3834582873943333,2.042184282687165e-06,3,61.05
North_Campus_DU,2023,10,28.6573814,77.1585447,0.1415700590317407,0.1610278708220985,0.1388947855604783,0.1523590448840769,0.0635548082626731,0.075853189000802,0.079954795660234,0.1054150107671758,0.1361066538167229,0.1408982190221887,0.1228648191108752,0.1219796648970788,0.7175438404083252,0.7377654314041138,0.7645397782325745,0.8401023149490356,0.2105472038910701,0.2365851583798857,0.2017191436855509,0.2217368647973876,0.0880506082127491,0.1069699499395585,0.1153792736479208,0.1503616944797705,0.0251032710075378,0.0059249531477689,0.001076444517821,-0.0138169024139642,0.2072035134275767,0.2088425400204288,0.181091265604692,0.1774237350934232,-0.2347369226935446,-0.2611529630412485,-0.235309066285261,-0.251838146766235,-0.1424190483310005,-0.1539167827152344,-0.1699335942849522,-0.1973053651581304,0.1671321454668353,0.1731956085599705,0.1492543522306553,0.1502615256555121,400.0,2319.0,9059.0,35844.0,0.0001530229720775,0.0001534409683675,0.0001545495005885,0.0001552208205953,0.0001530229720775,0.0001530229720775,0.0001530229720775,0.0001553601949582,0.0,2.455728204143916e-06,1.7422736888892545e-06,2.294573753843258e-06,0.0001050305032798,0.0001054278532457,0.0001064432561918,0.0001071333350729,0.0001050305032798,0.0001050305032798,0.0001050305032798,0.0001068567566282,0.0,2.334431049799596e-06,1.7320595812232003e-06,2.3013899593043663e-06,1.0,2.0,4.0,8.0,0.2014,0.1742023102310231,0.1497298342541436,0.1604147707627411,0.2014,0.2014,0.1419,0.1541,0.0,0.0502273440841739,0.0339578776666223,0.0455451446866606,0.3745,0.3219642464246424,0.2772652762430939,0.2966052555148329,0.3745,0.3745,0.25495,0.2819,0.0,0.0886113344541769,0.0638253577113536,0.0762867218570961,31.370000000000022,31.38111111111113,31.379444444444463,31.40363469312755,31.370000000000022,31.370000000000022,31.370000000000022,31.370000000000022,0.0,0.1034229002504855,0.1484269367588053,0.1545400882905001,7.079999999999984,7.064444444444428,7.034327485380108,7.049562660786472,7.079999999999984,7.079999999999984,7.079999999999984,7.079999999999984,24.29000000000004,24.316666666666706,24.34511695906436,24.354072032341083,24.29000000000004,24.29000000000004,24.29000000000004,24.343333333333344,0.0,0.0547947911373357,0.0617116952723031,0.0686172961669968,-0.8660254037844386,0.5000000000000001,-0.077894744485167,0.0336346931275279,2.1028317931000024e-06,4,125.42
North_Campus_DU,2023,11,28.6573814,77.1585447,0.0946304429223064,0.1059912123351868,0.0935524000015305,0.1108702512190359,0.05933831238864,0.0632007692234827,0.0633444564985807,0.0839032497626172,0.0772562427980224,0.0869608962773362,0.0774460695013398,0.0844579647399004,0.4096385538578033,0.4547031819820404,0.4691689014434814,0.5398361086845398,0.123760669938197,0.1386766515642204,0.1220282848422705,0.1396363142571541,0.0675211209389898,0.0751602894074575,0.0829763458773134,0.1034952494433378,0.0136660831049084,-0.0211893394589424,-0.0211893394589424,-0.0303024929016828,0.1097215784196056,0.1190357073641161,0.1029650022734902,0.1051792900318929,-0.1267273548105883,-0.147795524437778,-0.1383705370775851,-0.1521269101576975,-0.0869618363498525,-0.0950003566538809,-0.1143390984283698,-0.1308845265647502,0.0910936825139597,0.1051911976440107,0.0913946038370235,0.0922455246557153,400.0,2319.0,9059.0,35844.0,0.0001777224286666,0.0001770422940669,0.0001769182694751,0.0001773762388165,0.0001777224286666,0.0001777224286666,0.0001777224286666,0.0001777224286666,0.0,3.99579077360768e-06,9.20090140213846e-06,9.268693409041676e-06,0.0001573858025115,0.0001564806197582,0.0001574860370759,0.0001611300248536,0.0001573858025115,0.0001573858025115,0.0001573858025115,0.0001573858025115,0.0,5.317948675561844e-06,1.496663572173988e-05,1.9606616998163988e-05,1.0,2.0,4.0,8.0,0.15215,0.1396965896589659,0.1280607458563536,0.1424435211760588,0.15215,0.1436,0.1214,0.1354525773195876,0.0085499999999998,0.0410686753347366,0.0315758315186581,0.0479564839195163,0.3122,0.2837312431243124,0.2563786740331492,0.2765783199159957,0.3122,0.3004,0.2458,0.2692,0.0117999999999993,0.0760185493399471,0.0586186861830127,0.0759325980356556,25.93500000000003,26.10347953216377,26.393092105263182,26.51599411980892,25.93500000000003,25.93500000000003,25.93500000000003,26.716666666666697,0.0,0.4308783736037587,0.4916940317243358,0.5870763469540066,6.980000000000004,7.0306432748538,7.05355263157894,7.040406100698266,6.980000000000004,6.980000000000004,6.980000000000004,6.980000000000004,18.955000000000027,18.98035087719301,19.01572368421056,19.03203417861084,18.955000000000027,18.955000000000027,18.955000000000027,19.06500000000001,0.0,0.0744237118728024,0.0728332856599858,0.1124148983677022,-0.5000000000000004,0.8660254037844384,-0.0356216800840042,0.5809941198088886,3.744222342099996e-06,4,245.13
North_Campus_DU,2023,12,28.6573814,77.1585447,0.1114304543001793,0.1225510382746643,0.1069693566738143,0.1175967450312999,0.0592898170381375,0.0673678928079012,0.0641978328654819,0.0801207185749716,0.0981127943822679,0.1014592831843239,0.0900830030662404,0.094166718229619,0.6853274703025818,0.6912466883659363,0.6972258687019348,0.7407170534133911,0.2121710885524724,0.2339204010930589,0.1987994180763503,0.210267976379141,0.1072836217972418,0.1191165748056929,0.1189162973091632,0.1425252119452743,0.0247443336993455,0.0005948940524831,-0.0105263469740748,-0.0503751076757907,0.1894486395400791,0.1944664348378706,0.1680765307194811,0.1638511926899727,-0.2526752689575808,-0.2748289341288356,-0.2465694197373567,-0.2509977262679055,-0.1780159132821219,-0.1932737490385266,-0.1893386958518697,-0.201221427266823,0.1552758174151103,0.1634680859304954,0.1415669072971984,0.1392291078757352,400.0,2319.0,9059.0,35844.0,0.0002177404458052,0.0002189887130814,0.0002217408198202,0.0002230786405898,0.0002177404458052,0.0002177404458052,0.0002177404458052,0.0002186305339863,0.0,7.333570247799013e-06,6.171380261388182e-06,4.963503933227375e-06,0.0001800378829169,0.0001812605916812,0.0001838690598621,0.0001849925287462,0.0001800378829169,0.0001800378829169,0.0001800378829169,0.0001800378829169,0.0,7.183413990297683e-06,6.220853048494053e-06,5.061300541067532e-06,1.0,2.0,4.0,8.0,0.1505,0.1373182618261826,0.1173026381215469,0.11888056842542,0.1505,0.12685,0.10865,0.1144,0.0536,0.0417070020912257,0.0322003434621874,0.0393564107278114,0.3042,0.2767948844884488,0.2368650414364641,0.2370538759421893,0.3042,0.257,0.2225,0.2273,0.0893999999999999,0.0747702687298733,0.0595208968326529,0.0706518187636584,20.570000000000032,20.54953216374272,20.515058479532183,20.510529217199583,20.570000000000032,20.570000000000032,20.570000000000032,20.57000000000001,0.0,0.0876017926413331,0.0936156444665806,0.1191054621374407,5.653333333333346,5.674035087719304,5.674883040935672,5.679676589489157,5.653333333333346,5.653333333333346,5.653333333333346,5.653333333333346,14.916666666666686,14.875497076023414,14.840175438596516,14.807346563763346,14.916666666666686,14.916666666666686,14.916666666666686,14.916666666666686,0.0,0.100566297768706,0.1214724477220294,0.2021395969786802,-2.4492935982947064e-16,1.0,-0.0671461240578107,-0.0594707828004494,4.954645829299999e-06,1,182.77
North_Campus_DU,2024,1,28.6573814,77.1585447,0.0741256256933784,0.079397788396599,0.0690723016126941,0.0727923414642337,0.0512323445272843,0.0536925359093249,0.0498166056390726,0.0556419220949107,0.0548876135100898,0.0587568495779318,0.051256302361625,0.0546750193483131,0.3259638249874115,0.4005830883979797,0.4005830883979797,0.4820505678653717,0.1082242820288686,0.1185766989212837,0.1025340924152407,0.1055250858263497,0.0672830241647633,0.0712171714067556,0.0712401258484412,0.0801119026224134,-0.0085773058235645,-0.0256942603737115,-0.0314465761184692,-0.044279221445322,0.0865847877602142,0.0932847172690113,0.0799284041689454,0.0806848635154372,-0.1350130923481644,-0.1517797604198812,-0.1400919718361616,-0.1407542535739789,-0.106804434038238,-0.1123183274049157,-0.1162123293749777,-0.1191033464729243,0.0736947582392826,0.0846831620813116,0.0725076015810525,0.074262128729673,400.0,2319.0,9059.0,35844.0,0.0003777258098125,0.0003777258098125,0.0003772743447876,0.0003767104080082,0.0003777258098125,0.0003777258098125,0.0003777258098125,0.0003777258098125,0.0,0.0,2.211481645961088e-06,3.071417770956672e-06,0.000338197860401,0.0003381978604011,0.0003376515431782,0.0003359347260582,0.000338197860401,0.000338197860401,0.000338197860401,0.000338197860401,0.0,0.0,2.676110982159577e-06,9.946922429816042e-06,1.0,2.0,4.0,8.0,0.084825,0.0824768976897689,0.0801792418772563,0.0884570139720558,0.084825,0.0788,0.0738,0.0804,0.0060249999999998,0.0187816399709929,0.0167793737666218,0.0349313739652018,0.17945,0.1748173267326732,0.1690957789502916,0.1847947185628742,0.17945,0.1698,0.14955,0.1701,0.00965,0.0406748189723998,0.0347841921567828,0.0609841473543574,16.870000000000033,16.793859649122837,16.728596491228096,16.728401323043023,16.870000000000033,16.870000000000033,16.870000000000033,16.710000000000036,0.0,0.1557776192741252,0.1349073756324529,0.2191888455191857,5.8700000000000045,5.7501754385964885,5.618947368421046,5.591488423373754,5.8700000000000045,5.8700000000000045,5.8700000000000045,5.539999999999992,10.715000000000032,10.722456140350909,10.741315789473717,10.746223814774012,10.715000000000032,10.715000000000032,10.715000000000032,10.72000000000004,0.0,0.0656167322834741,0.0750832870884457,0.0649248363495078,0.4999999999999999,0.8660254037844387,0.0053447185628741,-0.1415986769570096,-2.263134342799975e-06,1,199.68
North_Campus_DU,2024,2,28.6573814,77.1585447,0.0984976815561637,0.1135196307627131,0.1047793349057295,0.1193207330100684,0.0536453037100774,0.0655171148393465,0.0683526692282123,0.0884130077890051,0.08936765189108,0.0936881445952855,0.0853123064463431,0.1115637565691188,0.6056795120239258,0.6599404811859131,0.6599404811859131,0.7565872073173523,0.1681980752493123,0.1868697186870316,0.1654616675670429,0.1819505552260464,0.0793077701281697,0.0957517983160785,0.0995263856305965,0.1230083944269771,0.0035842009820044,-0.0100738452747464,-0.0339425764977932,-0.0556722693145275,0.1612216609508956,0.1629785288993895,0.143175669796219,0.1473343831231557,-0.2036631272129885,-0.2258186529310035,-0.2077427428221276,-0.2188164816472574,-0.1338383346796035,-0.1463367123727199,-0.1543948450744715,-0.1738225432543116,0.1377355327067679,0.1424897874652679,0.1249931294566783,0.1291625095965531,400.0,2319.0,9059.0,35844.0,0.000134836504003,0.0001342804878889,0.000132492530883,0.0001311717867203,0.000134836504003,0.000134836504003,0.000134836504003,0.0001290455838899,0.0,3.2665946700633773e-06,2.929663027777402e-06,4.159932904053366e-06,0.0001020363706629,0.0001011968632426,9.868431331809016e-05,9.686249284801516e-05,0.0001020363706629,0.0001020363706629,0.0001020363706629,9.494188503768196e-05,0.0,4.9321060941647945e-06,4.033297820577379e-06,4.000879712132678e-06,1.0,2.0,4.0,8.0,0.1087499999999999,0.104251705170517,0.1000210220994475,0.1072308277435862,0.10875,0.1066,0.099075,0.1050496835443038,0.0021500000000001,0.0156394932782363,0.0172779042806516,0.0360004135509584,0.22865,0.2204682618261826,0.2097341298342542,0.2221197323836525,0.22865,0.2255,0.21925,0.21925,0.0031499999999981,0.0338089525634485,0.0327347026019466,0.066761633756774,22.29000000000002,22.293596491228094,22.27320175438599,22.239195148842363,22.29000000000002,22.29000000000002,22.29000000000002,22.29000000000002,0.0,0.1213122692337768,0.1334400614507437,0.5029289214192928,7.144999999999996,7.135614035087717,7.07502192982456,7.004057331863284,7.144999999999996,7.144999999999996,7.144999999999996,7.135000000000005,15.145000000000024,15.157982456140376,15.198179824561429,15.235137816979076,15.145000000000024,15.145000000000024,15.145000000000024,15.195000000000022,0.0,0.080415587211902,0.0768419644464675,0.0901019387973004,0.8660254037844386,0.5000000000000001,-0.0065302676163474,-0.0508048511576575,-5.17387781488484e-06,1,106.68
North_Campus_DU,2024,3,28.6573814,77.1585447,0.1097264152170437,0.122253021387863,0.1106347932668545,0.1248285521509807,0.0618647887306288,0.0693580224877072,0.0721069137408409,0.0855845236843428,0.094893763123817,0.0965734717297875,0.0876449571816644,0.1026979498745395,0.6393672823905945,0.6982813477516174,0.6982813477516174,0.7664670348167419,0.1863152537339268,0.2015158838621451,0.1791197909230691,0.1978493810267931,0.0896989671320963,0.1069970418248379,0.1112154019081201,0.1347290408953425,0.0151423681527376,-0.0167302377521991,-0.0213351529091596,-0.0428634583950042,0.1747235807968983,0.1692822259054956,0.1509966672793978,0.1564196004844722,-0.235992183820166,-0.2540256833641728,-0.2355851858411623,-0.2497139808048379,-0.1619049960633305,-0.173695652892715,-0.1818188232463635,-0.2010904842992626,0.1433537952318654,0.1446636046385597,0.1290767324629715,0.1340871765436928,400.0,2319.0,9059.0,35844.0,0.000142785156917,0.0001428749143225,0.0001430538219876,0.0001428254291451,0.000142785156917,0.000142785156917,0.000142785156917,0.000142785156917,0.0,5.273247571751596e-07,1.6656399127200516e-06,4.672953190987299e-06,0.0001029647971609,0.0001029873956793,0.0001030838392912,0.0001031830353126,0.0001029647971609,0.0001029647971609,0.0001029647971609,0.0001031953106576,0.0,1.3276629536759308e-07,4.518402659370066e-07,4.289650936212899e-06,1.0,2.0,4.0,8.0,0.13725,0.1174511551155115,0.1002520303867403,0.1097300154592087,0.13725,0.1287,0.099,0.1092,0.0085500000000001,0.031142853815121,0.0255780563658699,0.0373039909220888,0.24615,0.2138308580858086,0.1891864364640884,0.2118681856510434,0.2461499999999999,0.2311,0.1827,0.2173,0.0150500000000003,0.0556088147098776,0.0497282293063089,0.0626863244530851,30.63500000000004,30.670789473684245,30.659342105263192,30.69093164277842,30.63500000000004,30.63500000000004,30.63500000000004,30.74000000000004,0.0,0.2739525506361837,0.3241238189335599,0.271574546625847,8.16000000000001,8.185877192982465,8.158684210526323,8.187276736493935,8.16000000000001,8.16000000000001,8.16000000000001,8.335000000000008,22.475000000000023,22.48491228070177,22.50065789473687,22.50365490628449,22.475000000000023,22.475000000000023,22.475000000000023,22.49000000000004,0.0,0.0209496751506477,0.0564025708634939,0.0889873586517602,1.0,6.123233995736766e-17,-0.0342818143489566,0.0559316427783791,2.1823815169999726e-07,2,79.57
North_Campus_DU,2024,4,28.6573814,77.1585447,0.1216000507557978,0.1356746040331879,0.122491945271802,0.1347641202759423,0.0575819827725099,0.0683383400959146,0.0722984567169756,0.091808261487992,0.1143974258632362,0.1126230997105029,0.1045013163779872,0.1063087481922387,0.5206678509712219,0.5235623121261597,0.6388764977455139,0.6763566136360168,0.1413931355276082,0.1590483978767901,0.14408790876346,0.1640520855564216,0.0679400190711021,0.0801294001134204,0.0878551597618515,0.1113012696396425,0.0240548010915517,0.0156180914491415,0.0067036407999694,-0.0256663300096988,0.1338885109112695,0.1333775242909992,0.1220260037041985,0.1290505026852487,-0.1695278314795473,-0.188596553700671,-0.176733349444965,-0.1945115722394221,-0.1067682877086325,-0.1223435828155639,-0.1347137183516384,-0.1581513823018512,0.1122675515085763,0.1178805716764172,0.104627621774922,0.1092406581495886,400.0,2319.0,9059.0,35844.0,0.0001422050700057,0.0001422050700057,0.0001422050700057,0.000142364355223,0.0001422050700057,0.0001422050700057,0.0001422050700057,0.0001422050700057,0.0,0.0,0.0,1.7981723346345471e-06,9.511365703297682e-05,9.513816631100443e-05,9.516428428494246e-05,9.501823871649995e-05,9.511365703297682e-05,9.511365703297682e-05,9.511365703297682e-05,9.540164104980143e-05,0.0,1.4399200841067708e-07,1.5046755725181149e-06,1.2403560381409213e-06,1.0,2.0,4.0,8.0,0.1423,0.1365866886688668,0.1326210643633324,0.1328359313449634,0.1423,0.1405,0.1392,0.13805,0.0018000000000004,0.0125357239519702,0.0143199325679275,0.0231948765894541,0.2791999999999999,0.2708954895489549,0.2618915993312901,0.2585236447195648,0.2792,0.2776,0.2776,0.2623,0.0015999999999995,0.0193277003288029,0.0234245093628201,0.0351110556520312,36.14500000000002,36.14692982456143,36.04212719298248,36.02171995589859,36.14500000000002,36.14500000000002,36.14500000000002,36.14500000000002,0.0,0.301689686046352,0.2819879208401172,0.3587369335600453,9.53500000000001,9.518596491228076,9.392565789473684,9.33078280044101,9.53500000000001,9.53500000000001,9.53500000000001,9.509999999999993,26.610000000000014,26.62833333333335,26.649561403508795,26.69093715545758,26.610000000000014,26.610000000000014,26.610000000000014,26.680000000000035,0.0,0.0370435179528062,0.0379143772211213,0.1247231308730884,0.8660254037844387,-0.4999999999999998,-0.0206763552804351,-0.1232800441014276,-9.541831647686761e-08,2,77.59
